order_id,order_date,category,sub_category,region,supply_chain_status,inventory_days,quantity,unit_cost,unit_price,discount_pct,gross_revenue,total_cost,net_revenue,net_profit,profit_margin_pct
ORD-11495,2023-01-15,Furniture,Tables,West,On-Time,101,5,154.28,171.06,0.47,855.30,771.40,453.31,-318.09,-70.17
ORD-11496,2023-09-28,Electronics,Audio,West,On-Time,34,4,134.21,304.03,0.00,1216.12,536.84,1216.12,679.28,55.86
ORD-11497,2023-07-28,Furniture,Desks,East,"Delayed - Transit",122,5,300.69,330.10,0.64,1650.50,1503.45,594.18,-909.27,-153.03
ORD-11498,2023-05-22,Apparel,Footwear,North,On-Time,27,2,109.80,179.75,0.00,359.50,219.60,359.50,139.90,38.92
ORD-11499,2023-02-23,Furniture,Tables,South,On-Time,123,4,283.72,320.19,0.40,1280.76,1134.88,768.46,-366.42,-47.68
ORD-11500,2023-06-19,Furniture,Tables,North,On-Time,98,3,289.25,342.43,0.47,1027.29,867.75,544.46,-323.29,-59.38
ORD-11501,2023-12-12,Furniture,Chairs,East,On-Time,143,3,32.26,43.32,0.42,129.96,96.78,75.38,-21.40,-28.39
ORD-11502,2023-08-18,Furniture,Chairs,West,On-Time,77,4,157.04,173.67,0.00,694.68,628.16,694.68,66.52,9.58
ORD-11503,2023-08-14,Apparel,Pants,East,"Delayed - Transit",124,3,266.26,303.54,0.38,910.62,798.78,564.58,-234.20,-41.48
ORD-11504,2023-04-25,Apparel,Footwear,North,"Delayed - Transit",133,5,220.33,257.94,0.36,1289.70,1101.65,825.41,-276.24,-33.47
ORD-11505,2023-05-08,Furniture,Chairs,East,On-Time,134,1,272.00,308.10,0.53,308.10,272.00,144.81,-127.19,-87.84
ORD-11506,2023-03-22,Electronics,Audio,South,On-Time,21,4,336.12,695.86,0.05,2783.44,1344.48,2644.27,1299.79,49.15
ORD-11507,2023-06-23,Furniture,Tables,South,On-Time,111,5,89.86,108.62,0.36,543.10,449.30,347.58,-101.72,-29.26
ORD-11508,2023-07-29,Electronics,Computers,West,"Delayed - Customs",90,2,18.10,22.05,0.58,44.10,36.20,18.52,-17.68,-95.44
ORD-11509,2023-11-15,Apparel,Pants,South,On-Time,36,5,56.76,111.23,0.00,556.15,283.80,556.15,272.35,48.97
ORD-11510,2023-01-03,Furniture,Chairs,South,"Delayed - Customs",95,4,397.40,454.32,0.41,1817.28,1589.60,1072.20,-517.40,-48.26
ORD-11511,2023-04-25,Electronics,Audio,East,On-Time,38,2,237.18,487.51,0.00,975.02,474.36,975.02,500.66,51.35
ORD-11512,2023-01-27,Apparel,Pants,East,"Delayed - Transit",148,1,157.71,203.35,0.57,203.35,157.71,87.44,-70.27,-80.36
ORD-11513,2023-09-05,Electronics,Audio,North,On-Time,3,2,85.13,191.17,0.00,382.34,170.26,382.34,212.08,55.47
ORD-11514,2023-08-17,Electronics,Accessories,West,On-Time,28,1,55.32,122.88,0.00,122.88,55.32,122.88,67.56,54.98
ORD-11515,2023-01-15,Apparel,Footwear,South,On-Time,34,3,102.49,177.86,0.00,533.58,307.47,533.58,226.11,42.38
ORD-11516,2023-05-31,Apparel,Pants,North,On-Time,49,5,252.26,485.16,0.05,2425.80,1261.30,2304.51,1043.21,45.27
ORD-11517,2023-12-27,Apparel,Uncategorized,West,On-Time,28,3,139.67,227.81,0.00,683.43,419.01,683.43,264.42,38.69
ORD-11518,2023-07-25,Electronics,Computers,East,On-Time,53,4,391.07,875.30,0.00,3501.20,1564.28,3501.20,1936.92,55.32
ORD-11519,2023-05-17,Furniture,Desks,West,"Delayed - Customs",128,4,210.29,247.55,0.61,990.20,841.16,386.18,-454.98,-117.82
ORD-11520,2023-12-18,Furniture,Desks,East,"Delayed - Customs",70,3,94.76,121.47,0.05,364.41,284.28,346.19,61.91,17.88
ORD-11521,2023-09-21,Apparel,Pants,South,On-Time,21,1,86.07,205.16,0.00,205.16,86.07,205.16,119.09,58.05
ORD-11522,2023-07-05,Apparel,Shirts,West,"Delayed - Transit",132,5,282.33,379.83,0.55,1899.15,1411.65,854.62,-557.03,-65.18
ORD-11523,2023-12-09,Electronics,Computers,West,On-Time,10,5,329.29,602.91,0.00,3014.55,1646.45,3014.55,1368.10,45.38
ORD-11524,2023-11-04,Electronics,Audio,North,On-Time,31,5,199.11,360.78,0.00,1803.90,995.55,1803.90,808.35,44.81
ORD-11525,2023-05-02,Furniture,Tables,South,On-Time,135,1,360.34,422.60,0.53,422.60,360.34,198.62,-161.72,-81.42
ORD-11526,2023-04-25,Apparel,Pants,North,On-Time,34,1,298.99,704.93,0.00,704.93,298.99,704.93,405.94,57.59
ORD-11527,2023-03-23,Apparel,Footwear,East,On-Time,16,4,85.47,153.62,0.05,614.48,341.88,583.76,241.88,41.43
ORD-11528,2023-10-27,Apparel,Shirts,West,On-Time,25,1,71.91,142.95,0.05,142.95,71.91,135.80,63.89,47.05
ORD-11529,2023-10-27,Furniture,Chairs,East,On-Time,123,1,165.14,193.97,0.55,193.97,165.14,87.29,-77.85,-89.19
ORD-11530,2023-10-16,Electronics,Uncategorized,South,On-Time,13,5,327.53,725.17,0.05,3625.85,1637.65,3444.56,1806.91,52.46
ORD-11531,2023-04-19,Electronics,Audio,South,"Delayed - Transit",114,5,253.12,281.12,0.44,1405.60,1265.60,787.14,-478.46,-60.79
ORD-11532,2023-04-25,Electronics,Accessories,West,On-Time,28,1,315.73,546.82,0.05,546.82,315.73,519.48,203.75,39.22
ORD-11533,2023-03-28,Electronics,Accessories,South,"Delayed - Transit",112,3,194.67,218.69,0.42,656.07,584.01,380.52,-203.49,-53.48
ORD-11534,2023-08-04,Electronics,Computers,South,On-Time,24,1,347.56,705.37,0.00,705.37,347.56,705.37,357.81,50.73
ORD-11535,2023-02-19,Apparel,Footwear,North,On-Time,29,3,240.24,394.80,0.05,1184.40,720.72,1125.18,404.46,35.95
ORD-11536,2023-04-23,Electronics,Accessories,West,"Delayed - Transit",118,1,121.59,129.71,0.38,129.71,121.59,80.42,-41.17,-51.19
ORD-11537,2023-08-29,Furniture,Chairs,West,On-Time,118,4,240.72,294.09,0.45,1176.36,962.88,647.00,-315.88,-48.82
ORD-11538,2023-09-12,Apparel,Shirts,East,"Delayed - Transit",89,3,99.57,111.21,0.35,333.63,298.71,216.86,-81.85,-37.74
ORD-11539,2023-11-17,Electronics,Audio,East,On-Time,5,1,285.06,649.40,0.00,649.40,285.06,649.40,364.34,56.10
ORD-11540,2023-05-16,Electronics,Computers,East,On-Time,27,4,281.60,464.95,0.05,1859.80,1126.40,1766.81,640.41,36.25
ORD-11541,2023-06-15,Furniture,Chairs,South,On-Time,164,3,18.05,22.64,0.57,67.92,54.15,29.21,-24.94,-85.41
ORD-11542,2023-09-05,Furniture,Tables,West,"Delayed - Transit",102,2,281.78,321.40,0.54,642.80,563.56,295.69,-267.87,-90.59
ORD-11543,2023-08-28,Apparel,Footwear,North,On-Time,35,4,267.06,442.32,0.00,1769.28,1068.24,1769.28,701.04,39.62
ORD-11544,2023-11-07,Furniture,Chairs,West,On-Time,174,5,197.73,257.95,0.62,1289.75,988.65,490.11,-498.55,-101.72
ORD-11545,2023-04-30,Apparel,Footwear,South,"Delayed - Transit",144,2,49.70,62.54,0.54,125.08,99.40,57.54,-41.86,-72.76
ORD-11546,2023-12-28,Furniture,Tables,South,"Delayed - Customs",123,2,21.16,26.56,0.44,53.12,42.32,29.75,-12.57,-42.27
ORD-11547,2023-03-22,Electronics,Accessories,South,On-Time,41,5,31.56,70.56,0.05,352.80,157.80,335.16,177.36,52.92
ORD-11548,2023-07-25,Electronics,Audio,East,"Delayed - Customs",135,2,78.28,100.76,0.61,201.52,156.56,78.59,-77.97,-99.20
ORD-11549,2023-04-21,Furniture,Chairs,West,On-Time,134,2,219.67,246.50,0.57,493.00,439.34,211.99,-227.35,-107.25
ORD-11550,2023-10-14,Electronics,Accessories,North,On-Time,32,5,75.79,150.57,0.00,752.85,378.95,752.85,373.90,49.66
ORD-11551,2023-12-30,Electronics,Computers,West,On-Time,36,3,152.78,279.17,0.05,837.51,458.34,795.63,337.29,42.39
ORD-11552,2023-09-20,Apparel,Footwear,East,On-Time,40,1,19.52,33.23,0.00,33.23,19.52,33.23,13.71,41.26
ORD-11553,2023-05-22,Furniture,Tables,West,On-Time,115,3,87.14,111.94,0.46,335.82,261.42,181.34,-80.08,-44.16
ORD-11554,2023-11-14,Furniture,Chairs,North,On-Time,123,4,329.44,417.72,0.50,1670.88,1317.76,835.44,-482.32,-57.73
ORD-11555,2023-03-31,Apparel,Pants,South,On-Time,21,3,360.03,739.10,0.00,2217.30,1080.09,2217.30,1137.21,51.29
ORD-11556,2023-11-13,Electronics,Audio,East,"Delayed - Transit",181,4,308.49,357.50,0.41,1430.00,1233.96,843.70,-390.26,-46.26
ORD-11557,2023-01-31,Electronics,Audio,North,On-Time,1,1,46.09,88.76,0.05,88.76,46.09,84.32,38.23,45.34
ORD-11558,2023-11-19,Furniture,Chairs,South,"Delayed - Transit",120,4,360.70,476.41,0.57,1905.64,1442.80,819.43,-623.37,-76.07
ORD-11559,2023-11-05,Furniture,Tables,East,"Delayed - Transit",63,3,369.29,453.02,0.05,1359.06,1107.87,1291.11,183.24,14.19
ORD-11560,2023-08-19,Furniture,Chairs,North,On-Time,138,5,259.42,326.89,0.54,1634.45,1297.10,751.85,-545.25,-72.52
ORD-11561,2023-11-02,Furniture,Uncategorized,North,"Delayed - Customs",97,2,225.18,282.47,0.45,564.94,450.36,310.72,-139.64,-44.94
ORD-11562,2023-11-25,Furniture,Tables,East,On-Time,119,3,21.70,26.37,0.50,79.11,65.10,39.56,-25.55,-64.58
ORD-11563,2023-09-11,Furniture,Chairs,South,On-Time,118,5,256.75,330.00,0.51,1650.00,1283.75,808.50,-475.25,-58.78
ORD-11564,2023-11-17,Electronics,Audio,West,On-Time,29,3,145.95,300.11,0.05,900.33,437.85,855.31,417.46,48.81
ORD-11565,2023-02-24,Apparel,Footwear,South,"Delayed - Customs",115,5,320.08,337.76,0.45,1688.80,1600.40,928.84,-671.56,-72.30
ORD-11566,2023-03-04,Electronics,Audio,South,On-Time,15,5,195.54,349.76,0.05,1748.80,977.70,1661.36,683.66,41.15
ORD-11567,2023-05-03,Apparel,Shirts,South,"Delayed - Transit",116,5,395.02,450.06,0.54,2250.30,1975.10,1035.14,-939.96,-90.81
ORD-11568,2023-09-09,Apparel,Pants,East,On-Time,16,1,32.12,58.02,0.05,58.02,32.12,55.12,23.00,41.73
ORD-11569,2023-04-03,Apparel,Pants,West,"Delayed - Transit",106,4,112.94,129.12,0.61,516.48,451.76,201.43,-250.33,-124.28
ORD-11570,2023-05-18,Electronics,Audio,West,On-Time,25,3,335.02,662.36,0.05,1987.08,1005.06,1887.73,882.67,46.76
ORD-11571,2023-09-23,Furniture,Desks,South,On-Time,116,5,82.94,98.45,0.47,492.25,414.70,260.89,-153.81,-58.95
ORD-11572,2023-10-18,Furniture,Chairs,North,On-Time,115,2,43.52,55.14,0.63,110.28,87.04,40.80,-46.24,-113.31
ORD-11573,2023-01-17,Apparel,Pants,East,"Delayed - Customs",100,3,366.07,402.20,0.55,1206.60,1098.21,542.97,-555.24,-102.26
ORD-11574,2023-02-05,Apparel,Shirts,South,On-Time,42,3,383.66,814.57,0.05,2443.71,1150.98,2321.52,1170.54,50.42
ORD-11575,2023-10-11,Apparel,Shirts,North,On-Time,33,2,207.61,488.16,0.05,976.32,415.22,927.50,512.28,55.23
ORD-11576,2023-02-03,Electronics,Computers,North,"Delayed - Transit",106,4,288.09,342.50,0.43,1370.00,1152.36,780.90,-371.46,-47.57
ORD-11577,2023-06-02,Furniture,Desks,North,On-Time,110,1,353.58,439.28,0.51,439.28,353.58,215.25,-138.33,-64.27
ORD-11578,2023-05-27,Furniture,Chairs,East,On-Time,162,5,192.50,231.10,0.49,1155.50,962.50,589.31,-373.20,-63.33
ORD-11579,2023-11-03,Electronics,Audio,West,"Delayed - Transit",124,5,372.44,437.61,0.40,2188.05,1862.20,1312.83,-549.37,-41.85
ORD-11580,2023-04-29,Electronics,Audio,North,"Delayed - Transit",124,4,179.08,225.82,0.51,903.28,716.32,442.61,-273.71,-61.84
ORD-11581,2023-12-31,Furniture,Chairs,North,On-Time,135,1,209.11,262.47,0.65,262.47,209.11,91.86,-117.25,-127.63
ORD-11582,2023-05-28,Apparel,Pants,West,"Delayed - Transit",146,4,134.63,150.82,0.35,603.28,538.52,392.13,-146.39,-37.33
ORD-11583,2023-08-27,Apparel,Pants,North,On-Time,20,5,296.26,652.92,0.00,3264.60,1481.30,3264.60,1783.30,54.63
ORD-11584,2023-01-24,Furniture,Tables,South,On-Time,85,5,280.34,323.07,0.05,1615.35,1401.70,1534.58,132.88,8.66
ORD-11585,2023-09-27,Furniture,Tables,South,On-Time,106,4,165.17,211.34,0.44,845.36,660.68,473.40,-187.28,-39.56
ORD-11586,2023-09-18,Apparel,Footwear,South,On-Time,38,1,107.36,197.47,0.00,197.47,107.36,197.47,90.11,45.63
ORD-11587,2023-04-12,Electronics,Computers,South,On-Time,55,2,359.18,786.86,0.05,1573.72,718.36,1495.03,776.67,51.95
ORD-11588,2023-08-25,Electronics,Accessories,North,On-Time,37,5,350.57,670.32,0.05,3351.60,1752.85,3184.02,1431.17,44.95
ORD-11589,2023-08-15,Electronics,Computers,South,On-Time,9,3,84.09,173.44,0.00,520.32,252.27,520.32,268.05,51.52
ORD-11590,2023-10-15,Electronics,Audio,North,On-Time,46,1,362.37,759.71,0.05,759.71,362.37,721.72,359.35,49.79
ORD-11591,2023-03-11,Apparel,Pants,North,On-Time,39,3,84.21,170.03,0.00,510.09,252.63,510.09,257.46,50.47
ORD-11592,2023-07-27,Electronics,Computers,East,On-Time,22,3,144.46,322.02,0.05,966.06,433.38,917.76,484.38,52.78
ORD-11593,2023-02-26,Furniture,Desks,East,On-Time,130,4,379.80,440.08,0.47,1760.32,1519.20,932.97,-586.23,-62.83
ORD-11594,2023-09-08,Apparel,Shirts,North,On-Time,16,4,257.17,554.23,0.00,2216.92,1028.68,2216.92,1188.24,53.60
ORD-11595,2023-10-07,Furniture,Desks,North,On-Time,139,2,280.80,306.94,0.52,613.88,561.60,294.66,-266.94,-90.59
ORD-11596,2023-08-04,Electronics,Computers,East,"Delayed - Transit",116,4,337.47,384.86,0.45,1539.44,1349.88,846.69,-503.19,-59.43
ORD-11597,2023-09-09,Electronics,Audio,North,"Delayed - Transit",132,4,316.65,393.72,0.59,1574.88,1266.60,645.70,-620.90,-96.16
ORD-11598,2023-07-30,Apparel,Shirts,East,On-Time,65,1,23.09,37.30,0.00,37.30,23.09,37.30,14.21,38.10
ORD-11599,2023-07-11,Electronics,Computers,West,On-Time,32,4,110.19,199.52,0.05,798.08,440.76,758.18,317.42,41.87
ORD-11600,2023-04-22,Electronics,Computers,East,On-Time,9,5,217.52,489.09,0.00,2445.45,1087.60,2445.45,1357.85,55.53
ORD-11601,2023-06-19,Apparel,Shirts,West,"Delayed - Customs",73,2,307.89,410.67,0.00,821.34,615.78,821.34,205.56,25.03
ORD-11602,2023-08-12,Furniture,Desks,North,On-Time,146,2,194.52,253.31,0.37,506.62,389.04,319.17,-69.87,-21.89
ORD-11603,2023-05-27,Electronics,Audio,West,"Delayed - Customs",181,3,237.72,298.17,0.36,894.51,713.16,572.49,-140.67,-24.57
ORD-11604,2023-08-07,Apparel,Footwear,West,On-Time,37,3,232.51,442.67,0.05,1328.01,697.53,1261.61,564.08,44.71
ORD-11605,2023-06-22,Furniture,Desks,East,On-Time,119,1,293.64,342.36,0.43,342.36,293.64,195.15,-98.49,-50.47
ORD-11606,2023-09-22,Apparel,Footwear,West,On-Time,33,1,49.45,114.49,0.00,114.49,49.45,114.49,65.04,56.81
ORD-11607,2023-08-15,Furniture,Tables,South,On-Time,92,4,37.39,48.44,0.59,193.76,149.56,79.44,-70.12,-88.26
ORD-11608,2023-08-19,Electronics,Accessories,South,On-Time,36,3,27.58,55.24,0.00,165.72,82.74,165.72,82.98,50.07
ORD-11609,2023-01-12,Apparel,Footwear,South,On-Time,36,4,80.19,181.64,0.05,726.56,320.76,690.23,369.47,53.53
ORD-11610,2023-08-31,Apparel,Shirts,East,"Delayed - Transit",96,5,322.86,357.50,0.63,1787.50,1614.30,661.38,-952.93,-144.08
ORD-11611,2023-09-27,Furniture,Desks,West,On-Time,123,4,39.07,50.86,0.38,203.44,156.28,126.13,-30.15,-23.90
ORD-11612,2023-07-01,Electronics,Computers,South,"Delayed - Transit",72,5,33.60,43.47,0.00,217.35,168.00,217.35,49.35,22.71
ORD-11613,2023-01-28,Electronics,Uncategorized,East,On-Time,25,3,127.56,232.19,0.00,696.57,382.68,696.57,313.89,45.06
ORD-11614,2023-12-07,Apparel,Footwear,West,On-Time,26,5,305.04,580.71,0.00,2903.55,1525.20,2903.55,1378.35,47.47
ORD-11615,2023-11-24,Electronics,Audio,East,On-Time,33,5,290.40,614.91,0.00,3074.55,1452.00,3074.55,1622.55,52.77
ORD-11616,2023-11-17,Furniture,Tables,West,On-Time,116,1,24.77,26.30,0.55,26.30,24.77,11.84,-12.94,-109.29
ORD-11617,2023-12-18,Furniture,Chairs,East,On-Time,96,3,238.98,271.64,0.60,814.92,716.94,325.97,-390.97,-119.94
ORD-11618,2023-01-23,Apparel,Pants,East,On-Time,39,2,266.65,509.23,0.00,1018.46,533.30,1018.46,485.16,47.64
ORD-11619,2023-07-01,Apparel,Pants,South,On-Time,30,5,276.98,492.98,0.00,2464.90,1384.90,2464.90,1080.00,43.82
ORD-11620,2023-02-01,Furniture,Chairs,East,On-Time,114,2,147.79,158.34,0.52,316.68,295.58,152.01,-143.57,-94.45
ORD-11621,2023-08-26,Electronics,Audio,North,On-Time,41,3,284.19,643.12,0.00,1929.36,852.57,1929.36,1076.79,55.81
ORD-11622,2023-11-04,Apparel,Footwear,West,On-Time,47,4,359.63,822.80,0.00,3291.20,1438.52,3291.20,1852.68,56.29
ORD-11623,2023-02-02,Furniture,Chairs,West,On-Time,117,3,315.56,424.58,0.41,1273.74,946.68,751.51,-195.17,-25.97
ORD-11624,2023-04-18,Apparel,Footwear,East,On-Time,18,5,45.84,104.48,0.05,522.40,229.20,496.28,267.08,53.82
ORD-11625,2023-04-08,Apparel,Shirts,East,On-Time,47,4,111.08,263.96,0.00,1055.84,444.32,1055.84,611.52,57.92
ORD-11626,2023-09-15,Furniture,Desks,East,On-Time,122,5,37.18,47.89,0.36,239.45,185.90,153.25,-32.65,-21.31
ORD-11627,2023-08-29,Electronics,Accessories,East,On-Time,26,1,352.40,829.17,0.05,829.17,352.40,787.71,435.31,55.26
ORD-11628,2023-06-22,Electronics,Accessories,North,On-Time,43,4,48.74,109.01,0.00,436.04,194.96,436.04,241.08,55.29
ORD-11629,2023-12-26,Electronics,Audio,East,"Delayed - Customs",168,5,301.74,369.17,0.39,1845.85,1508.70,1125.97,-382.73,-33.99
ORD-11630,2023-06-10,Furniture,Tables,West,On-Time,82,5,52.51,65.88,0.00,329.40,262.55,329.40,66.85,20.29
ORD-11631,2023-09-09,Furniture,Tables,South,On-Time,131,1,397.23,470.32,0.37,470.32,397.23,296.30,-100.93,-34.06
ORD-11632,2023-03-07,Furniture,Chairs,South,On-Time,98,4,118.18,128.34,0.51,513.36,472.72,251.55,-221.17,-87.93
ORD-11633,2023-09-10,Apparel,Footwear,North,On-Time,23,1,67.88,142.93,0.05,142.93,67.88,135.78,67.90,50.01
ORD-11634,2023-04-22,Electronics,Accessories,North,On-Time,45,2,318.72,554.89,0.05,1109.78,637.44,1054.29,416.85,39.54
ORD-11635,2023-02-04,Electronics,Computers,East,On-Time,9,2,293.39,588.90,0.05,1177.80,586.78,1118.91,532.13,47.56
ORD-11636,2023-07-19,Electronics,Audio,South,On-Time,47,1,397.67,766.97,0.00,766.97,397.67,766.97,369.30,48.15
ORD-11637,2023-01-10,Apparel,Uncategorized,West,"Delayed - Transit",90,3,319.02,359.17,0.36,1077.51,957.06,689.61,-267.45,-38.78
ORD-11638,2023-09-24,Furniture,Chairs,West,On-Time,128,4,215.04,275.56,0.44,1102.24,860.16,617.25,-242.91,-39.35
ORD-11639,2023-12-12,Apparel,Shirts,South,On-Time,24,1,378.18,769.36,0.05,769.36,378.18,730.89,352.71,48.26
ORD-11640,2023-04-13,Furniture,Tables,East,On-Time,107,3,302.42,385.25,0.35,1155.75,907.26,751.24,-156.02,-20.77
ORD-11641,2023-05-26,Furniture,Tables,East,"Delayed - Transit",111,1,262.14,288.72,0.38,288.72,262.14,179.01,-83.13,-46.44
ORD-11642,2023-12-03,Furniture,Chairs,West,On-Time,137,1,368.31,463.11,0.41,463.11,368.31,273.23,-95.08,-34.80
ORD-11643,2023-08-15,Furniture,Desks,North,"Delayed - Customs",137,1,21.29,26.99,0.49,26.99,21.29,13.76,-7.53,-54.67
ORD-11644,2023-03-13,Apparel,Pants,North,On-Time,34,2,395.01,759.54,0.00,1519.08,790.02,1519.08,729.06,47.99
ORD-11645,2023-09-28,Furniture,Desks,West,On-Time,121,4,343.99,461.07,0.38,1844.28,1375.96,1143.45,-232.51,-20.33
ORD-11646,2023-06-26,Furniture,Desks,North,On-Time,110,2,51.02,65.06,0.57,130.12,102.04,55.95,-46.09,-82.37
ORD-11647,2023-01-24,Electronics,Computers,South,On-Time,18,1,144.67,335.96,0.00,335.96,144.67,335.96,191.29,56.94
ORD-11648,2023-03-12,Apparel,Shirts,East,On-Time,21,4,68.64,160.91,0.00,643.64,274.56,643.64,369.08,57.34
ORD-11649,2023-08-17,Apparel,Footwear,North,On-Time,34,1,358.21,745.62,0.00,745.62,358.21,745.62,387.41,51.96
ORD-11650,2023-02-08,Electronics,Audio,West,On-Time,21,3,185.38,393.05,0.00,1179.15,556.14,1179.15,623.01,52.84
ORD-11651,2023-12-21,Furniture,Chairs,East,On-Time,87,5,237.90,267.74,0.45,1338.70,1189.50,736.29,-453.22,-61.55
ORD-11652,2023-04-22,Electronics,Computers,North,"Delayed - Transit",76,5,392.87,415.53,0.05,2077.65,1964.35,1973.77,9.42,0.48
ORD-11653,2023-09-19,Apparel,Shirts,North,"Delayed - Customs",77,5,105.24,119.11,0.05,595.55,526.20,565.77,39.57,6.99
ORD-11654,2023-01-04,Furniture,Tables,East,On-Time,101,3,344.65,395.41,0.61,1186.23,1033.95,462.63,-571.32,-123.49
ORD-11655,2023-03-16,Furniture,Tables,South,"Delayed - Transit",141,5,220.12,287.49,0.52,1437.45,1100.60,689.98,-410.62,-59.51
ORD-11656,2023-10-14,Furniture,Desks,East,On-Time,123,2,108.57,124.96,0.46,249.92,217.14,134.96,-82.18,-60.90
ORD-11657,2023-08-18,Furniture,Chairs,West,On-Time,59,4,270.98,286.25,0.05,1145.00,1083.92,1087.75,3.83,0.35
ORD-11658,2023-03-30,Apparel,Shirts,West,On-Time,14,1,286.50,547.62,0.00,547.62,286.50,547.62,261.12,47.68
ORD-11659,2023-07-28,Furniture,Chairs,West,On-Time,136,4,179.79,241.38,0.43,965.52,719.16,550.35,-168.81,-30.67
ORD-11660,2023-11-25,Furniture,Chairs,East,"Delayed - Transit",102,1,259.00,276.74,0.36,276.74,259.00,177.11,-81.89,-46.23
ORD-11661,2023-04-23,Apparel,Pants,West,On-Time,33,5,224.24,382.86,0.05,1914.30,1121.20,1818.59,697.39,38.35
ORD-11662,2023-10-29,Apparel,Pants,South,On-Time,28,1,260.41,531.96,0.00,531.96,260.41,531.96,271.55,51.05
ORD-11663,2023-10-15,Furniture,Desks,West,On-Time,88,3,172.31,186.16,0.38,558.48,516.93,346.26,-170.67,-49.29
ORD-11664,2023-07-12,Electronics,Accessories,South,On-Time,35,3,230.28,528.20,0.05,1584.60,690.84,1505.37,814.53,54.11
ORD-11665,2023-12-01,Electronics,Computers,South,On-Time,42,5,295.21,571.13,0.05,2855.65,1476.05,2712.87,1236.82,45.59
ORD-11666,2023-12-25,Electronics,Audio,South,"Delayed - Transit",130,2,122.46,160.92,0.42,321.84,244.92,186.67,-58.25,-31.21
ORD-11667,2023-09-08,Apparel,Shirts,North,On-Time,35,2,272.04,539.51,0.05,1079.02,544.08,1025.07,480.99,46.92
ORD-11668,2023-02-26,Electronics,Uncategorized,North,"Delayed - Customs",135,5,237.55,252.50,0.49,1262.50,1187.75,643.88,-543.88,-84.47
ORD-11669,2023-02-16,Apparel,Footwear,South,On-Time,33,4,97.31,171.31,0.05,685.24,389.24,650.98,261.74,40.21
ORD-11670,2023-10-24,Furniture,Desks,South,On-Time,125,1,181.77,210.99,0.51,210.99,181.77,103.39,-78.38,-75.82
ORD-11671,2023-02-14,Apparel,Pants,North,"Delayed - Transit",86,1,92.87,117.79,0.59,117.79,92.87,48.29,-44.58,-92.30
ORD-11672,2023-07-31,Apparel,Pants,West,On-Time,52,1,303.80,624.35,0.00,624.35,303.80,624.35,320.55,51.34
ORD-11673,2023-05-22,Apparel,Footwear,East,On-Time,16,5,338.34,625.97,0.00,3129.85,1691.70,3129.85,1438.15,45.95
ORD-11674,2023-04-24,Furniture,Desks,West,On-Time,145,1,241.69,304.85,0.42,304.85,241.69,176.81,-64.88,-36.69
ORD-11675,2023-03-18,Apparel,Footwear,South,On-Time,36,5,389.67,679.54,0.05,3397.70,1948.35,3227.82,1279.47,39.64
ORD-11676,2023-11-24,Apparel,Shirts,North,On-Time,45,1,367.23,653.70,0.05,653.70,367.23,621.02,253.79,40.87
ORD-11677,2023-10-26,Apparel,Shirts,South,"Delayed - Customs",109,3,165.38,178.52,0.37,535.56,496.14,337.40,-158.74,-47.05
ORD-11678,2023-03-25,Apparel,Pants,West,On-Time,31,3,27.30,61.58,0.00,184.74,81.90,184.74,102.84,55.67
ORD-11679,2023-05-14,Furniture,Tables,West,On-Time,128,3,227.01,304.40,0.60,913.20,681.03,365.28,-315.75,-86.44
ORD-11680,2023-10-30,Apparel,Footwear,North,"Delayed - Transit",111,1,265.97,304.22,0.58,304.22,265.97,127.77,-138.20,-108.16
ORD-11681,2023-08-25,Furniture,Uncategorized,South,On-Time,144,1,214.64,260.44,0.61,260.44,214.64,101.57,-113.07,-111.32
ORD-11682,2023-09-24,Electronics,Accessories,West,On-Time,30,3,208.32,482.58,0.00,1447.74,624.96,1447.74,822.78,56.83
ORD-11683,2023-05-13,Furniture,Tables,South,"Delayed - Customs",152,4,242.76,258.58,0.59,1034.32,971.04,424.07,-546.97,-128.98
ORD-11684,2023-10-05,Apparel,Pants,South,"Delayed - Transit",112,5,321.80,397.41,0.45,1987.05,1609.00,1092.88,-516.12,-47.23
ORD-11685,2023-01-22,Apparel,Shirts,East,On-Time,36,2,117.66,208.63,0.05,417.26,235.32,396.40,161.08,40.64
ORD-11686,2023-02-04,Furniture,Desks,North,On-Time,105,1,32.22,36.66,0.55,36.66,32.22,16.50,-15.72,-95.31
ORD-11687,2023-09-16,Apparel,Pants,South,"Delayed - Customs",98,2,219.94,283.93,0.61,567.86,439.88,221.47,-218.41,-98.62
