order_id,order_date,category,sub_category,region,supply_chain_status,inventory_days,quantity,unit_cost,unit_price,discount_pct,gross_revenue,total_cost,net_revenue,net_profit,profit_margin_pct,season,ai_cluster,ai_risk_profile
ORD-11435,2023-01-23,Electronics,Accessories,South,On-Time,26,4,159.43,347.78,0.0,1391.12,637.72,1391.12,753.4,54.16,Winter,1.0,Tier 1: Fast Mover
ORD-11436,2023-02-03,Electronics,Audio,West,On-Time,9,4,339.72,647.0,0.05,2588.0,1358.88,2458.6,1099.72,44.73,Winter,1.0,Tier 1: Fast Mover
ORD-11437,2023-02-23,Electronics,Computers,West,On-Time,28,2,290.37,696.41,0.0,1392.82,580.74,1392.82,812.08,58.3,Winter,1.0,Tier 1: Fast Mover
ORD-11438,2023-04-16,Furniture,Tables,North,On-Time,109,2,56.17,67.22,0.53,134.44,112.34,63.19,-49.15,-77.79,Spring,0.0,Tier 2: Warning
ORD-11439,2023-09-25,Apparel,Pants,East,On-Time,43,5,295.27,561.83,0.0,2809.15,1476.35,2809.15,1332.8,47.44,Fall,1.0,Tier 1: Fast Mover
ORD-11440,2023-09-25,Apparel,Footwear,South,On-Time,24,3,369.39,823.32,0.0,2469.96,1108.17,2469.96,1361.79,55.13,Fall,1.0,Tier 1: Fast Mover
ORD-11441,2023-06-22,Electronics,Audio,West,On-Time,49,3,257.55,512.12,0.05,1536.36,772.65,1459.54,686.89,47.06,Summer,1.0,Tier 1: Fast Mover
ORD-11442,2023-08-26,Furniture,Desks,North,On-Time,110,2,154.3,174.02,0.5,348.04,308.6,174.02,-134.58,-77.34,Summer,0.0,Tier 2: Warning
ORD-11443,2023-04-26,Electronics,Accessories,South,Delayed - Transit,89,1,45.65,53.27,0.59,53.27,45.65,21.84,-23.81,-109.01,Spring,2.0,Tier 3: Dead Stock
ORD-11444,2023-03-18,Electronics,Accessories,South,On-Time,6,4,309.0,631.35,0.05,2525.4,1236.0,2399.13,1163.13,48.48,Spring,1.0,Tier 1: Fast Mover
ORD-11445,2023-11-04,Furniture,Tables,North,Delayed - Transit,151,5,110.22,128.95,0.55,644.75,551.1,290.14,-260.96,-89.94,Fall,2.0,Tier 3: Dead Stock
ORD-11446,2023-04-05,Apparel,Pants,East,On-Time,6,3,39.81,68.67,0.0,206.01,119.43,206.01,86.58,42.03,Spring,1.0,Tier 1: Fast Mover
ORD-11447,2023-03-20,Apparel,Pants,North,On-Time,28,4,357.55,719.02,0.05,2876.08,1430.2,2732.28,1302.08,47.66,Spring,1.0,Tier 1: Fast Mover
ORD-11448,2023-01-30,Furniture,Uncategorized,South,On-Time,125,2,280.37,322.41,0.58,644.82,560.74,270.82,-289.92,-107.05,Winter,2.0,Tier 3: Dead Stock
ORD-11449,2023-03-18,Electronics,Computers,North,On-Time,40,2,223.18,380.2,0.0,760.4,446.36,760.4,314.04,41.3,Spring,1.0,Tier 1: Fast Mover
ORD-11450,2023-08-26,Apparel,Footwear,West,Delayed - Transit,126,4,238.78,272.29,0.4,1089.16,955.12,653.5,-301.62,-46.16,Summer,0.0,Tier 2: Warning
ORD-11451,2023-07-18,Electronics,Accessories,South,Delayed - Customs,131,2,34.25,40.32,0.5,80.64,68.5,40.32,-28.18,-69.89,Summer,0.0,Tier 2: Warning
ORD-11452,2023-01-18,Apparel,Footwear,West,On-Time,45,1,386.72,728.18,0.05,728.18,386.72,691.77,305.05,44.1,Winter,1.0,Tier 1: Fast Mover
ORD-11453,2023-06-26,Electronics,Computers,East,On-Time,26,3,58.13,104.99,0.05,314.97,174.39,299.22,124.83,41.72,Summer,1.0,Tier 1: Fast Mover
ORD-11454,2023-07-07,Apparel,Shirts,West,On-Time,55,2,55.25,92.04,0.05,184.08,110.5,174.88,64.38,36.81,Summer,1.0,Tier 1: Fast Mover
ORD-11455,2023-08-06,Electronics,Accessories,East,Delayed - Transit,126,5,38.8,50.79,0.56,253.95,194.0,111.74,-82.26,-73.62,Summer,0.0,Tier 2: Warning
ORD-11456,2023-08-20,Electronics,Uncategorized,West,On-Time,13,3,310.44,517.07,0.05,1551.21,931.32,1473.65,542.33,36.8,Summer,1.0,Tier 1: Fast Mover
ORD-11457,2023-05-17,Furniture,Desks,East,On-Time,162,5,58.32,75.87,0.52,379.35,291.6,182.09,-109.51,-60.14,Spring,0.0,Tier 2: Warning
ORD-11458,2023-02-11,Electronics,Computers,South,On-Time,32,4,288.82,500.89,0.0,2003.56,1155.28,2003.56,848.28,42.34,Winter,1.0,Tier 1: Fast Mover
ORD-11459,2023-09-15,Electronics,Accessories,South,On-Time,24,2,87.4,209.23,0.0,418.46,174.8,418.46,243.66,58.23,Fall,1.0,Tier 1: Fast Mover
ORD-11460,2023-06-20,Electronics,Uncategorized,North,On-Time,39,2,355.91,816.85,0.05,1633.7,711.82,1552.02,840.2,54.14,Summer,1.0,Tier 1: Fast Mover
ORD-11461,2023-01-14,Furniture,Tables,East,On-Time,122,4,114.84,154.98,0.51,619.92,459.36,303.76,-155.6,-51.22,Winter,0.0,Tier 2: Warning
ORD-11462,2023-08-30,Furniture,Chairs,North,On-Time,112,3,162.8,210.14,0.46,630.42,488.4,340.43,-147.97,-43.47,Summer,0.0,Tier 2: Warning
ORD-11463,2023-01-24,Apparel,Pants,East,On-Time,35,2,180.53,412.87,0.05,825.74,361.06,784.45,423.39,53.97,Winter,1.0,Tier 1: Fast Mover
ORD-11464,2023-06-27,Apparel,Shirts,North,On-Time,39,1,93.54,150.44,0.05,150.44,93.54,142.92,49.38,34.55,Summer,1.0,Tier 1: Fast Mover
ORD-11465,2023-05-25,Electronics,Accessories,East,On-Time,38,4,337.02,711.83,0.0,2847.32,1348.08,2847.32,1499.24,52.65,Spring,1.0,Tier 1: Fast Mover
ORD-11466,2023-08-20,Apparel,Shirts,North,Delayed - Customs,104,5,375.33,397.52,0.64,1987.6,1876.65,715.54,-1161.11,-162.27,Summer,2.0,Tier 3: Dead Stock
ORD-11467,2023-05-24,Electronics,Accessories,North,On-Time,23,2,329.53,564.88,0.05,1129.76,659.06,1073.27,414.21,38.59,Spring,1.0,Tier 1: Fast Mover
ORD-11468,2023-06-15,Furniture,Desks,West,On-Time,112,3,213.65,272.71,0.5,818.13,640.95,409.07,-231.89,-56.69,Summer,0.0,Tier 2: Warning
ORD-11469,2023-09-01,Apparel,Footwear,North,Delayed - Transit,114,3,233.01,283.06,0.38,849.18,699.03,526.49,-172.54,-32.77,Fall,0.0,Tier 2: Warning
ORD-11470,2023-02-11,Furniture,Tables,West,On-Time,107,4,114.14,125.36,0.55,501.44,456.56,225.65,-230.91,-102.33,Winter,2.0,Tier 3: Dead Stock
ORD-11471,2023-07-20,Electronics,Accessories,North,On-Time,46,3,70.74,134.57,0.0,403.71,212.22,403.71,191.49,47.43,Summer,1.0,Tier 1: Fast Mover
ORD-11472,2023-04-12,Electronics,Computers,West,On-Time,9,2,197.55,385.76,0.05,771.52,395.1,732.94,337.84,46.09,Spring,1.0,Tier 1: Fast Mover
ORD-11473,2023-09-18,Apparel,Pants,East,Delayed - Transit,107,1,65.43,88.16,0.4,88.16,65.43,52.9,-12.53,-23.7,Fall,0.0,Tier 2: Warning
ORD-11474,2023-04-02,Electronics,Audio,East,On-Time,5,5,87.72,181.7,0.05,908.5,438.6,863.08,424.48,49.18,Spring,1.0,Tier 1: Fast Mover
ORD-11475,2023-05-19,Electronics,Audio,East,On-Time,22,5,172.22,378.35,0.05,1891.75,861.1,1797.16,936.06,52.09,Spring,1.0,Tier 1: Fast Mover
ORD-11476,2023-07-09,Electronics,Accessories,North,Delayed - Transit,123,5,222.57,261.23,0.44,1306.15,1112.85,731.44,-381.41,-52.14,Summer,0.0,Tier 2: Warning
ORD-11477,2023-05-20,Electronics,Accessories,North,On-Time,34,2,228.62,546.35,0.0,1092.7,457.24,1092.7,635.46,58.16,Spring,1.0,Tier 1: Fast Mover
ORD-11478,2023-06-20,Electronics,Accessories,West,On-Time,39,1,398.39,678.39,0.05,678.39,398.39,644.47,246.08,38.18,Summer,1.0,Tier 1: Fast Mover
ORD-11479,2023-06-06,Electronics,Accessories,North,On-Time,29,3,298.0,516.61,0.0,1549.83,894.0,1549.83,655.83,42.32,Summer,1.0,Tier 1: Fast Mover
ORD-11480,2023-02-13,Apparel,Shirts,East,On-Time,32,1,50.04,97.14,0.0,97.14,50.04,97.14,47.1,48.49,Winter,1.0,Tier 1: Fast Mover
ORD-11481,2023-10-21,Furniture,Tables,North,On-Time,84,4,104.66,113.69,0.0,454.76,418.64,454.76,36.12,7.94,Fall,1.0,Tier 1: Fast Mover
ORD-11482,2023-11-27,Apparel,Shirts,East,On-Time,50,3,43.78,99.48,0.05,298.44,131.34,283.52,152.18,53.67,Fall,1.0,Tier 1: Fast Mover
ORD-11483,2023-05-03,Furniture,Chairs,West,On-Time,119,5,290.52,371.88,0.6,1859.4,1452.6,743.76,-708.84,-95.3,Spring,2.0,Tier 3: Dead Stock
ORD-11484,2023-10-26,Furniture,Desks,North,On-Time,92,1,56.9,62.84,0.54,62.84,56.9,28.91,-27.99,-96.84,Fall,2.0,Tier 3: Dead Stock
ORD-11485,2023-08-28,Furniture,Desks,East,Delayed - Transit,152,4,315.83,416.69,0.59,1666.76,1263.32,683.37,-579.95,-84.87,Summer,2.0,Tier 3: Dead Stock
ORD-11486,2023-09-11,Apparel,Pants,West,On-Time,30,5,47.58,91.43,0.05,457.15,237.9,434.29,196.39,45.22,Fall,1.0,Tier 1: Fast Mover
ORD-11487,2023-12-21,Electronics,Accessories,West,On-Time,31,2,232.63,491.37,0.0,982.74,465.26,982.74,517.48,52.66,Winter,1.0,Tier 1: Fast Mover
ORD-11488,2023-04-19,Apparel,Shirts,West,Delayed - Transit,110,2,327.38,412.63,0.55,825.26,654.76,371.37,-283.39,-76.31,Spring,0.0,Tier 2: Warning
ORD-11489,2023-04-06,Apparel,Footwear,North,On-Time,10,3,333.63,694.28,0.05,2082.84,1000.89,1978.7,977.81,49.42,Spring,1.0,Tier 1: Fast Mover
ORD-11490,2023-06-24,Furniture,Desks,East,On-Time,137,5,230.59,265.12,0.55,1325.6,1152.95,596.52,-556.43,-93.28,Summer,2.0,Tier 3: Dead Stock
ORD-11491,2023-11-30,Furniture,Chairs,West,On-Time,113,4,217.34,287.91,0.63,1151.64,869.36,426.11,-443.25,-104.02,Fall,2.0,Tier 3: Dead Stock
ORD-11492,2023-07-31,Electronics,Accessories,South,On-Time,44,4,233.72,512.96,0.0,2051.84,934.88,2051.84,1116.96,54.44,Summer,1.0,Tier 1: Fast Mover
ORD-11493,2023-08-07,Apparel,Footwear,East,Delayed - Transit,104,1,28.19,35.11,0.47,35.11,28.19,18.61,-9.58,-51.49,Summer,0.0,Tier 2: Warning
ORD-11494,2023-01-31,Apparel,Footwear,West,On-Time,41,5,201.43,410.12,0.05,2050.6,1007.15,1948.07,940.92,48.3,Winter,1.0,Tier 1: Fast Mover
ORD-11495,2023-01-15,Furniture,Tables,West,On-Time,101,5,154.28,171.06,0.47,855.3,771.4,453.31,-318.09,-70.17,Winter,0.0,Tier 2: Warning
ORD-11496,2023-09-28,Electronics,Audio,West,On-Time,34,4,134.21,304.03,0.0,1216.12,536.84,1216.12,679.28,55.86,Fall,1.0,Tier 1: Fast Mover
ORD-11497,2023-07-28,Furniture,Desks,East,Delayed - Transit,122,5,300.69,330.1,0.64,1650.5,1503.45,594.18,-909.27,-153.03,Summer,2.0,Tier 3: Dead Stock
ORD-11498,2023-05-22,Apparel,Footwear,North,On-Time,27,2,109.8,179.75,0.0,359.5,219.6,359.5,139.9,38.92,Spring,1.0,Tier 1: Fast Mover
ORD-11499,2023-02-23,Furniture,Tables,South,On-Time,123,4,283.72,320.19,0.4,1280.76,1134.88,768.46,-366.42,-47.68,Winter,0.0,Tier 2: Warning
ORD-11500,2023-06-19,Furniture,Tables,North,On-Time,98,3,289.25,342.43,0.47,1027.29,867.75,544.46,-323.29,-59.38,Summer,0.0,Tier 2: Warning
ORD-11501,2023-12-12,Furniture,Chairs,East,On-Time,143,3,32.26,43.32,0.42,129.96,96.78,75.38,-21.4,-28.39,Winter,0.0,Tier 2: Warning
ORD-11502,2023-08-18,Furniture,Chairs,West,On-Time,77,4,157.04,173.67,0.0,694.68,628.16,694.68,66.52,9.58,Summer,1.0,Tier 1: Fast Mover
ORD-11503,2023-08-14,Apparel,Pants,East,Delayed - Transit,124,3,266.26,303.54,0.38,910.62,798.78,564.58,-234.2,-41.48,Summer,0.0,Tier 2: Warning
ORD-11504,2023-04-25,Apparel,Footwear,North,Delayed - Transit,133,5,220.33,257.94,0.36,1289.7,1101.65,825.41,-276.24,-33.47,Spring,0.0,Tier 2: Warning
ORD-11505,2023-05-08,Furniture,Chairs,East,On-Time,134,1,272.0,308.1,0.53,308.1,272.0,144.81,-127.19,-87.84,Spring,2.0,Tier 3: Dead Stock
ORD-11506,2023-03-22,Electronics,Audio,South,On-Time,21,4,336.12,695.86,0.05,2783.44,1344.48,2644.27,1299.79,49.15,Spring,1.0,Tier 1: Fast Mover
ORD-11507,2023-06-23,Furniture,Tables,South,On-Time,111,5,89.86,108.62,0.36,543.1,449.3,347.58,-101.72,-29.26,Summer,0.0,Tier 2: Warning
ORD-11508,2023-07-29,Electronics,Computers,West,Delayed - Customs,90,2,18.1,22.05,0.58,44.1,36.2,18.52,-17.68,-95.44,Summer,2.0,Tier 3: Dead Stock
ORD-11509,2023-11-15,Apparel,Pants,South,On-Time,36,5,56.76,111.23,0.0,556.15,283.8,556.15,272.35,48.97,Fall,1.0,Tier 1: Fast Mover
ORD-11510,2023-01-03,Furniture,Chairs,South,Delayed - Customs,95,4,397.4,454.32,0.41,1817.28,1589.6,1072.2,-517.4,-48.26,Winter,0.0,Tier 2: Warning
ORD-11511,2023-04-25,Electronics,Audio,East,On-Time,38,2,237.18,487.51,0.0,975.02,474.36,975.02,500.66,51.35,Spring,1.0,Tier 1: Fast Mover
ORD-11512,2023-01-27,Apparel,Pants,East,Delayed - Transit,148,1,157.71,203.35,0.57,203.35,157.71,87.44,-70.27,-80.36,Winter,2.0,Tier 3: Dead Stock
ORD-11513,2023-09-05,Electronics,Audio,North,On-Time,3,2,85.13,191.17,0.0,382.34,170.26,382.34,212.08,55.47,Fall,1.0,Tier 1: Fast Mover
ORD-11514,2023-08-17,Electronics,Accessories,West,On-Time,28,1,55.32,122.88,0.0,122.88,55.32,122.88,67.56,54.98,Summer,1.0,Tier 1: Fast Mover
ORD-11515,2023-01-15,Apparel,Footwear,South,On-Time,34,3,102.49,177.86,0.0,533.58,307.47,533.58,226.11,42.38,Winter,1.0,Tier 1: Fast Mover
ORD-11516,2023-05-31,Apparel,Pants,North,On-Time,49,5,252.26,485.16,0.05,2425.8,1261.3,2304.51,1043.21,45.27,Spring,1.0,Tier 1: Fast Mover
ORD-11517,2023-12-27,Apparel,Uncategorized,West,On-Time,28,3,139.67,227.81,0.0,683.43,419.01,683.43,264.42,38.69,Winter,1.0,Tier 1: Fast Mover
ORD-11518,2023-07-25,Electronics,Computers,East,On-Time,53,4,391.07,875.3,0.0,3501.2,1564.28,3501.2,1936.92,55.32,Summer,1.0,Tier 1: Fast Mover
ORD-11519,2023-05-17,Furniture,Desks,West,Delayed - Customs,128,4,210.29,247.55,0.61,990.2,841.16,386.18,-454.98,-117.82,Spring,2.0,Tier 3: Dead Stock
ORD-11520,2023-12-18,Furniture,Desks,East,Delayed - Customs,70,3,94.76,121.47,0.05,364.41,284.28,346.19,61.91,17.88,Winter,1.0,Tier 1: Fast Mover
ORD-11521,2023-09-21,Apparel,Pants,South,On-Time,21,1,86.07,205.16,0.0,205.16,86.07,205.16,119.09,58.05,Fall,1.0,Tier 1: Fast Mover
ORD-11522,2023-07-05,Apparel,Shirts,West,Delayed - Transit,132,5,282.33,379.83,0.55,1899.15,1411.65,854.62,-557.03,-65.18,Summer,0.0,Tier 2: Warning
ORD-11523,2023-12-09,Electronics,Computers,West,On-Time,10,5,329.29,602.91,0.0,3014.55,1646.45,3014.55,1368.1,45.38,Winter,1.0,Tier 1: Fast Mover
ORD-11524,2023-11-04,Electronics,Audio,North,On-Time,31,5,199.11,360.78,0.0,1803.9,995.55,1803.9,808.35,44.81,Fall,1.0,Tier 1: Fast Mover
ORD-11525,2023-05-02,Furniture,Tables,South,On-Time,135,1,360.34,422.6,0.53,422.6,360.34,198.62,-161.72,-81.42,Spring,2.0,Tier 3: Dead Stock
ORD-11526,2023-04-25,Apparel,Pants,North,On-Time,34,1,298.99,704.93,0.0,704.93,298.99,704.93,405.94,57.59,Spring,1.0,Tier 1: Fast Mover
ORD-11527,2023-03-23,Apparel,Footwear,East,On-Time,16,4,85.47,153.62,0.05,614.48,341.88,583.76,241.88,41.43,Spring,1.0,Tier 1: Fast Mover
ORD-11528,2023-10-27,Apparel,Shirts,West,On-Time,25,1,71.91,142.95,0.05,142.95,71.91,135.8,63.89,47.05,Fall,1.0,Tier 1: Fast Mover
ORD-11529,2023-10-27,Furniture,Chairs,East,On-Time,123,1,165.14,193.97,0.55,193.97,165.14,87.29,-77.85,-89.19,Fall,2.0,Tier 3: Dead Stock
ORD-11530,2023-10-16,Electronics,Uncategorized,South,On-Time,13,5,327.53,725.17,0.05,3625.85,1637.65,3444.56,1806.91,52.46,Fall,1.0,Tier 1: Fast Mover
ORD-11531,2023-04-19,Electronics,Audio,South,Delayed - Transit,114,5,253.12,281.12,0.44,1405.6,1265.6,787.14,-478.46,-60.79,Spring,0.0,Tier 2: Warning
ORD-11532,2023-04-25,Electronics,Accessories,West,On-Time,28,1,315.73,546.82,0.05,546.82,315.73,519.48,203.75,39.22,Spring,1.0,Tier 1: Fast Mover
ORD-11533,2023-03-28,Electronics,Accessories,South,Delayed - Transit,112,3,194.67,218.69,0.42,656.07,584.01,380.52,-203.49,-53.48,Spring,0.0,Tier 2: Warning
ORD-11534,2023-08-04,Electronics,Computers,South,On-Time,24,1,347.56,705.37,0.0,705.37,347.56,705.37,357.81,50.73,Summer,1.0,Tier 1: Fast Mover
ORD-11535,2023-02-19,Apparel,Footwear,North,On-Time,29,3,240.24,394.8,0.05,1184.4,720.72,1125.18,404.46,35.95,Winter,1.0,Tier 1: Fast Mover
ORD-11536,2023-04-23,Electronics,Accessories,West,Delayed - Transit,118,1,121.59,129.71,0.38,129.71,121.59,80.42,-41.17,-51.19,Spring,0.0,Tier 2: Warning
ORD-11537,2023-08-29,Furniture,Chairs,West,On-Time,118,4,240.72,294.09,0.45,1176.36,962.88,647.0,-315.88,-48.82,Summer,0.0,Tier 2: Warning
ORD-11538,2023-09-12,Apparel,Shirts,East,Delayed - Transit,89,3,99.57,111.21,0.35,333.63,298.71,216.86,-81.85,-37.74,Fall,0.0,Tier 2: Warning
ORD-11539,2023-11-17,Electronics,Audio,East,On-Time,5,1,285.06,649.4,0.0,649.4,285.06,649.4,364.34,56.1,Fall,1.0,Tier 1: Fast Mover
ORD-11540,2023-05-16,Electronics,Computers,East,On-Time,27,4,281.6,464.95,0.05,1859.8,1126.4,1766.81,640.41,36.25,Spring,1.0,Tier 1: Fast Mover
ORD-11541,2023-06-15,Furniture,Chairs,South,On-Time,164,3,18.05,22.64,0.57,67.92,54.15,29.21,-24.94,-85.41,Summer,2.0,Tier 3: Dead Stock
ORD-11542,2023-09-05,Furniture,Tables,West,Delayed - Transit,102,2,281.78,321.4,0.54,642.8,563.56,295.69,-267.87,-90.59,Fall,2.0,Tier 3: Dead Stock
ORD-11543,2023-08-28,Apparel,Footwear,North,On-Time,35,4,267.06,442.32,0.0,1769.28,1068.24,1769.28,701.04,39.62,Summer,1.0,Tier 1: Fast Mover
ORD-11544,2023-11-07,Furniture,Chairs,West,On-Time,174,5,197.73,257.95,0.62,1289.75,988.65,490.11,-498.55,-101.72,Fall,2.0,Tier 3: Dead Stock
ORD-11545,2023-04-30,Apparel,Footwear,South,Delayed - Transit,144,2,49.7,62.54,0.54,125.08,99.4,57.54,-41.86,-72.76,Spring,0.0,Tier 2: Warning
ORD-11546,2023-12-28,Furniture,Tables,South,Delayed - Customs,123,2,21.16,26.56,0.44,53.12,42.32,29.75,-12.57,-42.27,Winter,0.0,Tier 2: Warning
ORD-11547,2023-03-22,Electronics,Accessories,South,On-Time,41,5,31.56,70.56,0.05,352.8,157.8,335.16,177.36,52.92,Spring,1.0,Tier 1: Fast Mover
ORD-11548,2023-07-25,Electronics,Audio,East,Delayed - Customs,135,2,78.28,100.76,0.61,201.52,156.56,78.59,-77.97,-99.2,Summer,2.0,Tier 3: Dead Stock
ORD-11549,2023-04-21,Furniture,Chairs,West,On-Time,134,2,219.67,246.5,0.57,493.0,439.34,211.99,-227.35,-107.25,Spring,2.0,Tier 3: Dead Stock
ORD-11550,2023-10-14,Electronics,Accessories,North,On-Time,32,5,75.79,150.57,0.0,752.85,378.95,752.85,373.9,49.66,Fall,1.0,Tier 1: Fast Mover
ORD-11551,2023-12-30,Electronics,Computers,West,On-Time,36,3,152.78,279.17,0.05,837.51,458.34,795.63,337.29,42.39,Winter,1.0,Tier 1: Fast Mover
ORD-11552,2023-09-20,Apparel,Footwear,East,On-Time,40,1,19.52,33.23,0.0,33.23,19.52,33.23,13.71,41.26,Fall,1.0,Tier 1: Fast Mover
ORD-11553,2023-05-22,Furniture,Tables,West,On-Time,115,3,87.14,111.94,0.46,335.82,261.42,181.34,-80.08,-44.16,Spring,0.0,Tier 2: Warning
ORD-11554,2023-11-14,Furniture,Chairs,North,On-Time,123,4,329.44,417.72,0.5,1670.88,1317.76,835.44,-482.32,-57.73,Fall,0.0,Tier 2: Warning
ORD-11555,2023-03-31,Apparel,Pants,South,On-Time,21,3,360.03,739.1,0.0,2217.3,1080.09,2217.3,1137.21,51.29,Spring,1.0,Tier 1: Fast Mover
ORD-11556,2023-11-13,Electronics,Audio,East,Delayed - Transit,181,4,308.49,357.5,0.41,1430.0,1233.96,843.7,-390.26,-46.26,Fall,0.0,Tier 2: Warning
ORD-11557,2023-01-31,Electronics,Audio,North,On-Time,1,1,46.09,88.76,0.05,88.76,46.09,84.32,38.23,45.34,Winter,1.0,Tier 1: Fast Mover
ORD-11558,2023-11-19,Furniture,Chairs,South,Delayed - Transit,120,4,360.7,476.41,0.57,1905.64,1442.8,819.43,-623.37,-76.07,Fall,0.0,Tier 2: Warning
ORD-11559,2023-11-05,Furniture,Tables,East,Delayed - Transit,63,3,369.29,453.02,0.05,1359.06,1107.87,1291.11,183.24,14.19,Fall,1.0,Tier 1: Fast Mover
ORD-11560,2023-08-19,Furniture,Chairs,North,On-Time,138,5,259.42,326.89,0.54,1634.45,1297.1,751.85,-545.25,-72.52,Summer,0.0,Tier 2: Warning
ORD-11561,2023-11-02,Furniture,Uncategorized,North,Delayed - Customs,97,2,225.18,282.47,0.45,564.94,450.36,310.72,-139.64,-44.94,Fall,0.0,Tier 2: Warning
ORD-11562,2023-11-25,Furniture,Tables,East,On-Time,119,3,21.7,26.37,0.5,79.11,65.1,39.56,-25.55,-64.58,Fall,0.0,Tier 2: Warning
ORD-11563,2023-09-11,Furniture,Chairs,South,On-Time,118,5,256.75,330.0,0.51,1650.0,1283.75,808.5,-475.25,-58.78,Fall,0.0,Tier 2: Warning
ORD-11564,2023-11-17,Electronics,Audio,West,On-Time,29,3,145.95,300.11,0.05,900.33,437.85,855.31,417.46,48.81,Fall,1.0,Tier 1: Fast Mover
ORD-11565,2023-02-24,Apparel,Footwear,South,Delayed - Customs,115,5,320.08,337.76,0.45,1688.8,1600.4,928.84,-671.56,-72.3,Winter,0.0,Tier 2: Warning
ORD-11566,2023-03-04,Electronics,Audio,South,On-Time,15,5,195.54,349.76,0.05,1748.8,977.7,1661.36,683.66,41.15,Spring,1.0,Tier 1: Fast Mover
ORD-11567,2023-05-03,Apparel,Shirts,South,Delayed - Transit,116,5,395.02,450.06,0.54,2250.3,1975.1,1035.14,-939.96,-90.81,Spring,2.0,Tier 3: Dead Stock
ORD-11568,2023-09-09,Apparel,Pants,East,On-Time,16,1,32.12,58.02,0.05,58.02,32.12,55.12,23.0,41.73,Fall,1.0,Tier 1: Fast Mover
ORD-11569,2023-04-03,Apparel,Pants,West,Delayed - Transit,106,4,112.94,129.12,0.61,516.48,451.76,201.43,-250.33,-124.28,Spring,2.0,Tier 3: Dead Stock
ORD-11570,2023-05-18,Electronics,Audio,West,On-Time,25,3,335.02,662.36,0.05,1987.08,1005.06,1887.73,882.67,46.76,Spring,1.0,Tier 1: Fast Mover
ORD-11571,2023-09-23,Furniture,Desks,South,On-Time,116,5,82.94,98.45,0.47,492.25,414.7,260.89,-153.81,-58.95,Fall,0.0,Tier 2: Warning
ORD-11572,2023-10-18,Furniture,Chairs,North,On-Time,115,2,43.52,55.14,0.63,110.28,87.04,40.8,-46.24,-113.31,Fall,2.0,Tier 3: Dead Stock
ORD-11573,2023-01-17,Apparel,Pants,East,Delayed - Customs,100,3,366.07,402.2,0.55,1206.6,1098.21,542.97,-555.24,-102.26,Winter,2.0,Tier 3: Dead Stock
ORD-11574,2023-02-05,Apparel,Shirts,South,On-Time,42,3,383.66,814.57,0.05,2443.71,1150.98,2321.52,1170.54,50.42,Winter,1.0,Tier 1: Fast Mover
ORD-11575,2023-10-11,Apparel,Shirts,North,On-Time,33,2,207.61,488.16,0.05,976.32,415.22,927.5,512.28,55.23,Fall,1.0,Tier 1: Fast Mover
ORD-11576,2023-02-03,Electronics,Computers,North,Delayed - Transit,106,4,288.09,342.5,0.43,1370.0,1152.36,780.9,-371.46,-47.57,Winter,0.0,Tier 2: Warning
ORD-11577,2023-06-02,Furniture,Desks,North,On-Time,110,1,353.58,439.28,0.51,439.28,353.58,215.25,-138.33,-64.27,Summer,0.0,Tier 2: Warning
ORD-11578,2023-05-27,Furniture,Chairs,East,On-Time,162,5,192.5,231.1,0.49,1155.5,962.5,589.31,-373.2,-63.33,Spring,0.0,Tier 2: Warning
ORD-11579,2023-11-03,Electronics,Audio,West,Delayed - Transit,124,5,372.44,437.61,0.4,2188.05,1862.2,1312.83,-549.37,-41.85,Fall,0.0,Tier 2: Warning
ORD-11580,2023-04-29,Electronics,Audio,North,Delayed - Transit,124,4,179.08,225.82,0.51,903.28,716.32,442.61,-273.71,-61.84,Spring,0.0,Tier 2: Warning
ORD-11581,2023-12-31,Furniture,Chairs,North,On-Time,135,1,209.11,262.47,0.65,262.47,209.11,91.86,-117.25,-127.63,Winter,2.0,Tier 3: Dead Stock
ORD-11582,2023-05-28,Apparel,Pants,West,Delayed - Transit,146,4,134.63,150.82,0.35,603.28,538.52,392.13,-146.39,-37.33,Spring,0.0,Tier 2: Warning
ORD-11583,2023-08-27,Apparel,Pants,North,On-Time,20,5,296.26,652.92,0.0,3264.6,1481.3,3264.6,1783.3,54.63,Summer,1.0,Tier 1: Fast Mover
ORD-11584,2023-01-24,Furniture,Tables,South,On-Time,85,5,280.34,323.07,0.05,1615.35,1401.7,1534.58,132.88,8.66,Winter,1.0,Tier 1: Fast Mover
ORD-11585,2023-09-27,Furniture,Tables,South,On-Time,106,4,165.17,211.34,0.44,845.36,660.68,473.4,-187.28,-39.56,Fall,0.0,Tier 2: Warning
ORD-11586,2023-09-18,Apparel,Footwear,South,On-Time,38,1,107.36,197.47,0.0,197.47,107.36,197.47,90.11,45.63,Fall,1.0,Tier 1: Fast Mover
ORD-11587,2023-04-12,Electronics,Computers,South,On-Time,55,2,359.18,786.86,0.05,1573.72,718.36,1495.03,776.67,51.95,Spring,1.0,Tier 1: Fast Mover
ORD-11588,2023-08-25,Electronics,Accessories,North,On-Time,37,5,350.57,670.32,0.05,3351.6,1752.85,3184.02,1431.17,44.95,Summer,1.0,Tier 1: Fast Mover
