Transaction_ID,Purchase_Date,Boutique_City,Product_Line,Customer_Tier,Traffic_Source,Units_Sold,Unit_Retail_Price,Unit_Manufacturing_Cost,Net_Revenue,Total_Cost,Gross_Profit,Profit_Margin_Pct
5002690,2022-07-05,Milan,Luxury Watches,Platinum (VIP),Exclusive Invite,1,12963,3534,12963,3534,9429,72.7
5001860,2022-07-06,Milan,Designer Handbags,First-Time Buyer,Walk-in,3,3524,546,10572,1638,8934,84.5
5006269,2022-07-06,Dubai,Haute Fragrance,Gold,Exclusive Invite,1,389,67,389,67,322,82.8
5003950,2022-07-06,Tokyo,Fine Jewelry,Silver,Organic Search,2,8561,1740,17122,3480,13642,79.7
5003328,2022-07-06,Paris,Haute Fragrance,Silver,Organic Search,2,345,106,690,212,478,69.3
5007991,2022-07-06,New York,Luxury Watches,First-Time Buyer,Paid Social,1,12118,3072,12118,3072,9046,74.6
5008363,2022-07-06,Tokyo,Fine Jewelry,First-Time Buyer,Paid Social,1,8381,1711,8381,1711,6670,79.6
5002811,2022-07-06,Milan,Fine Jewelry,Silver,Paid Social,1,9776,2260,9776,2260,7516,76.9
5000973,2022-07-06,Paris,Luxury Watches,Platinum (VIP),Paid Social,2,13279,4407,26558,8814,17744,66.8
5001562,2022-07-06,New York,Fine Jewelry,First-Time Buyer,Paid Social,1,10020,2768,10020,2768,7252,72.4
5008587,2022-07-06,Tokyo,Luxury Watches,Platinum (VIP),Paid Social,1,14979,2723,14979,2723,12256,81.8
5000487,2022-07-06,Dubai,Fine Jewelry,Gold,Paid Social,1,8934,3036,8934,3036,5898,66.0
5008166,2022-07-06,Tokyo,Luxury Watches,Platinum (VIP),Paid Social,2,14748,2782,29496,5564,23932,81.1
5002623,2022-07-06,Tokyo,Haute Fragrance,First-Time Buyer,Exclusive Invite,1,396,123,396,123,273,68.9
5001289,2022-07-06,Paris,Designer Handbags,First-Time Buyer,Paid Social,1,3373,573,3373,573,2800,83.0
5004732,2022-07-06,Milan,Designer Handbags,Silver,Organic Search,2,3493,1043,6986,2086,4900,70.1
5009063,2022-07-06,Milan,Fine Jewelry,First-Time Buyer,Organic Search,2,9184,2373,18368,4746,13622,74.2
5006005,2022-07-06,Tokyo,Fine Jewelry,Silver,Paid Social,2,7656,2538,15312,5076,10236,66.8
5005739,2022-07-07,Paris,Designer Handbags,First-Time Buyer,Organic Search,1,3775,1015,3775,1015,2760,73.1
5005697,2022-07-07,Paris,Fine Jewelry,First-Time Buyer,Organic Search,2,9230,2795,18460,5590,12870,69.7
5004685,2022-07-07,Dubai,Designer Handbags,Silver,Organic Search,1,3650,696,3650,696,2954,80.9
5001137,2022-07-07,New York,Fine Jewelry,First-Time Buyer,Walk-in,1,9124,1893,9124,1893,7231,79.3
5004796,2022-07-07,New York,Luxury Watches,Gold,Walk-in,1,11504,3785,11504,3785,7719,67.1
5006376,2022-07-07,Milan,Haute Fragrance,First-Time Buyer,Organic Search,1,418,67,418,67,351,84.0
5008527,2022-07-07,Milan,Fine Jewelry,Silver,Paid Social,1,8392,2588,8392,2588,5804,69.2
5009289,2022-07-07,Tokyo,Luxury Watches,First-Time Buyer,Walk-in,1,11631,3662,11631,3662,7969,68.5
5009690,2022-07-07,Paris,Fine Jewelry,Silver,Exclusive Invite,1,8883,2265,8883,2265,6618,74.5
5001497,2022-07-07,Tokyo,Luxury Watches,Silver,Exclusive Invite,1,13940,2887,13940,2887,11053,79.3
5004769,2022-07-07,Paris,Luxury Watches,Silver,Paid Social,1,12168,3508,12168,3508,8660,71.2
5008989,2022-07-07,Tokyo,Fine Jewelry,Silver,Walk-in,1,8766,1388,8766,1388,7378,84.2
5007366,2022-07-07,New York,Designer Handbags,First-Time Buyer,Paid Social,1,3017,575,3017,575,2442,80.9
5007075,2022-07-07,New York,Designer Handbags,Silver,Organic Search,1,3440,714,3440,714,2726,79.2
5001320,2022-07-08,Dubai,Luxury Watches,First-Time Buyer,Organic Search,1,14920,4433,14920,4433,10487,70.3
5000186,2022-07-08,Paris,Luxury Watches,Silver,Organic Search,1,14670,3523,14670,3523,11147,76.0
5002876,2022-07-08,Tokyo,Fine Jewelry,First-Time Buyer,Paid Social,1,9101,1918,9101,1918,7183,78.9
5007517,2022-07-08,Tokyo,Luxury Watches,Silver,Exclusive Invite,1,14843,4711,14843,4711,10132,68.3
5006454,2022-07-08,Paris,Fine Jewelry,Gold,Organic Search,1,10007,3281,10007,3281,6726,67.2
5001264,2022-07-08,Paris,Fine Jewelry,First-Time Buyer,Walk-in,2,7681,1622,15362,3244,12118,78.9
5004798,2022-07-08,Tokyo,Designer Handbags,Platinum (VIP),Organic Search,1,3143,548,3143,548,2595,82.6
5005998,2022-07-08,Paris,Luxury Watches,First-Time Buyer,Walk-in,1,12637,3349,12637,3349,9288,73.5
5008702,2022-07-08,Milan,Luxury Watches,First-Time Buyer,Walk-in,2,14199,2783,28398,5566,22832,80.4
5008642,2022-07-08,Dubai,Fine Jewelry,Gold,Walk-in,1,7790,2663,7790,2663,5127,65.8
5000201,2022-07-09,New York,Fine Jewelry,First-Time Buyer,Paid Social,1,8330,2685,8330,2685,5645,67.8
5002995,2022-07-09,Tokyo,Haute Fragrance,Silver,Organic Search,3,329,53,987,159,828,83.9
5006537,2022-07-09,New York,Luxury Watches,Silver,Organic Search,2,13550,2364,27100,4728,22372,82.6
5006810,2022-07-09,New York,Fine Jewelry,Platinum (VIP),Organic Search,1,8585,1812,8585,1812,6773,78.9
5008620,2022-07-09,Dubai,Designer Handbags,Silver,Organic Search,1,3211,936,3211,936,2275,70.9
5006070,2022-07-09,Tokyo,Designer Handbags,Silver,Paid Social,1,3375,556,3375,556,2819,83.5
5006329,2022-07-09,New York,Haute Fragrance,Platinum (VIP),Organic Search,1,398,129,398,129,269,67.6
5001568,2022-07-09,Paris,Designer Handbags,Gold,Exclusive Invite,1,3534,808,3534,808,2726,77.1
5000003,2022-07-09,Milan,Designer Handbags,First-Time Buyer,Paid Social,2,3131,726,6262,1452,4810,76.8
5005624,2022-07-09,Paris,Designer Handbags,First-Time Buyer,Paid Social,1,3282,859,3282,859,2423,73.8
5000505,2022-07-09,Tokyo,Fine Jewelry,Gold,Walk-in,1,8466,1466,8466,1466,7000,82.7
5001131,2022-07-10,Tokyo,Designer Handbags,Silver,Exclusive Invite,1,3559,790,3559,790,2769,77.8
5002069,2022-07-10,Milan,Designer Handbags,Silver,Organic Search,2,3037,916,6074,1832,4242,69.8
5009553,2022-07-10,Dubai,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3540,1209,3540,1209,2331,65.8
5004223,2022-07-10,Tokyo,Haute Fragrance,First-Time Buyer,Organic Search,1,382,83,382,83,299,78.3
5002656,2022-07-10,New York,Designer Handbags,Platinum (VIP),Organic Search,1,3125,966,3125,966,2159,69.1
5003573,2022-07-10,New York,Fine Jewelry,Gold,Walk-in,1,9894,2159,9894,2159,7735,78.2
5008541,2022-07-10,Paris,Designer Handbags,Silver,Organic Search,1,3338,915,3338,915,2423,72.6
5006206,2022-07-10,Dubai,Designer Handbags,Silver,Organic Search,3,3321,674,9963,2022,7941,79.7
5008369,2022-07-11,New York,Fine Jewelry,Silver,Exclusive Invite,1,8327,2362,8327,2362,5965,71.6
5001276,2022-07-11,Dubai,Luxury Watches,Silver,Paid Social,1,12190,3408,12190,3408,8782,72.0
5005764,2022-07-11,New York,Fine Jewelry,First-Time Buyer,Paid Social,1,7745,1747,7745,1747,5998,77.4
5001388,2022-07-11,New York,Designer Handbags,First-Time Buyer,Organic Search,1,3170,616,3170,616,2554,80.6
5008808,2022-07-11,Milan,Designer Handbags,Silver,Exclusive Invite,1,3350,1153,3350,1153,2197,65.6
5004243,2022-07-11,Milan,Designer Handbags,Silver,Paid Social,1,3602,936,3602,936,2666,74.0
5009021,2022-07-11,Milan,Fine Jewelry,Gold,Organic Search,2,10140,2206,20280,4412,15868,78.2
5006567,2022-07-11,New York,Fine Jewelry,Silver,Organic Search,1,8333,2457,8333,2457,5876,70.5
5000509,2022-07-11,Dubai,Designer Handbags,Gold,Walk-in,1,2950,645,2950,645,2305,78.1
5001734,2022-07-11,Milan,Designer Handbags,Platinum (VIP),Exclusive Invite,1,3486,628,3486,628,2858,82.0
5004974,2022-07-11,New York,Designer Handbags,Gold,Exclusive Invite,1,3153,1018,3153,1018,2135,67.7
5003793,2022-07-11,Tokyo,Designer Handbags,First-Time Buyer,Walk-in,1,3798,587,3798,587,3211,84.5
5007817,2022-07-11,Dubai,Designer Handbags,First-Time Buyer,Paid Social,1,3595,614,3595,614,2981,82.9
5002858,2022-07-12,Tokyo,Designer Handbags,Platinum (VIP),Paid Social,1,3233,1072,3233,1072,2161,66.8
5006747,2022-07-12,New York,Designer Handbags,Platinum (VIP),Walk-in,1,2986,1004,2986,1004,1982,66.4
5000526,2022-07-12,Dubai,Fine Jewelry,First-Time Buyer,Paid Social,1,10100,3058,10100,3058,7042,69.7
5001454,2022-07-12,New York,Haute Fragrance,Gold,Walk-in,1,405,66,405,66,339,83.7
5005653,2022-07-12,Paris,Fine Jewelry,Gold,Organic Search,1,8004,2634,8004,2634,5370,67.1
5005488,2022-07-12,Dubai,Designer Handbags,Silver,Paid Social,1,3456,1033,3456,1033,2423,70.1
5008049,2022-07-12,Milan,Luxury Watches,Gold,Organic Search,1,13043,2493,13043,2493,10550,80.9
5007908,2022-07-12,Dubai,Luxury Watches,First-Time Buyer,Walk-in,1,13268,2399,13268,2399,10869,81.9
5004225,2022-07-12,Paris,Fine Jewelry,Gold,Exclusive Invite,1,9928,1792,9928,1792,8136,82.0
5007125,2022-07-12,Paris,Fine Jewelry,First-Time Buyer,Organic Search,1,9082,1963,9082,1963,7119,78.4
5003011,2022-07-12,Paris,Luxury Watches,Gold,Exclusive Invite,1,14180,4125,14180,4125,10055,70.9
5008284,2022-07-13,Paris,Luxury Watches,Silver,Organic Search,1,13434,3449,13434,3449,9985,74.3
5008473,2022-07-13,New York,Luxury Watches,Silver,Exclusive Invite,1,13954,2368,13954,2368,11586,83.0
5005385,2022-07-13,Tokyo,Luxury Watches,Silver,Paid Social,1,14469,4641,14469,4641,9828,67.9
5005274,2022-07-13,Milan,Designer Handbags,Silver,Exclusive Invite,1,2953,685,2953,685,2268,76.8
5002788,2022-07-13,New York,Designer Handbags,Silver,Organic Search,2,3550,962,7100,1924,5176,72.9
5002676,2022-07-13,Paris,Luxury Watches,Gold,Walk-in,1,13375,3706,13375,3706,9669,72.3
5003882,2022-07-13,Milan,Designer Handbags,First-Time Buyer,Organic Search,2,3396,945,6792,1890,4902,72.2
5005497,2022-07-13,New York,Designer Handbags,Silver,Organic Search,1,3216,839,3216,839,2377,73.9
5008684,2022-07-13,Paris,Haute Fragrance,First-Time Buyer,Walk-in,1,398,120,398,120,278,69.8
5006495,2022-07-13,Paris,Luxury Watches,Silver,Organic Search,1,14321,3895,14321,3895,10426,72.8
5007351,2022-07-13,Paris,Fine Jewelry,Silver,Paid Social,1,8145,2110,8145,2110,6035,74.1
5001683,2022-07-14,Dubai,Designer Handbags,First-Time Buyer,Walk-in,1,3306,699,3306,699,2607,78.9
5000311,2022-07-14,Tokyo,Designer Handbags,Silver,Walk-in,1,3801,722,3801,722,3079,81.0
5003452,2022-07-14,Paris,Designer Handbags,First-Time Buyer,Organic Search,1,3518,1085,3518,1085,2433,69.2
5006251,2022-07-14,New York,Fine Jewelry,First-Time Buyer,Paid Social,1,9433,1451,9433,1451,7982,84.6
5008960,2022-07-14,Dubai,Luxury Watches,First-Time Buyer,Exclusive Invite,1,12493,2062,12493,2062,10431,83.5
5001272,2022-07-14,Milan,Fine Jewelry,First-Time Buyer,Organic Search,1,10083,2195,10083,2195,7888,78.2
5000145,2022-07-14,Milan,Haute Fragrance,First-Time Buyer,Organic Search,1,349,99,349,99,250,71.6
5002770,2022-07-14,Dubai,Fine Jewelry,First-Time Buyer,Paid Social,2,9969,1803,19938,3606,16332,81.9
5002522,2022-07-14,Tokyo,Haute Fragrance,Silver,Organic Search,1,321,63,321,63,258,80.4
5002709,2022-07-14,New York,Luxury Watches,First-Time Buyer,Exclusive Invite,1,14534,4342,14534,4342,10192,70.1
5000001,2022-07-14,New York,Designer Handbags,First-Time Buyer,Walk-in,1,3035,462,3035,462,2573,84.8
5009152,2022-07-15,Milan,Fine Jewelry,Silver,Organic Search,1,8996,2387,8996,2387,6609,73.5
5002917,2022-07-15,Tokyo,Luxury Watches,First-Time Buyer,Walk-in,1,12067,2166,12067,2166,9901,82.1
5002007,2022-07-15,New York,Luxury Watches,Silver,Walk-in,1,11844,3624,11844,3624,8220,69.4
5009108,2022-07-15,Paris,Fine Jewelry,Gold,Organic Search,1,9509,1915,9509,1915,7594,79.9
5008798,2022-07-15,Milan,Luxury Watches,First-Time Buyer,Organic Search,1,12652,3929,12652,3929,8723,68.9
5000429,2022-07-15,Paris,Fine Jewelry,First-Time Buyer,Walk-in,1,9316,2426,9316,2426,6890,74.0
5002870,2022-07-15,Paris,Luxury Watches,Gold,Walk-in,2,13735,3508,27470,7016,20454,74.5
5002100,2022-07-15,Tokyo,Haute Fragrance,Silver,Paid Social,1,339,103,339,103,236,69.6
5009763,2022-07-15,Tokyo,Fine Jewelry,Gold,Organic Search,1,8884,2716,8884,2716,6168,69.4
5007231,2022-07-16,Tokyo,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3086,721,3086,721,2365,76.6
5007980,2022-07-16,New York,Fine Jewelry,First-Time Buyer,Organic Search,1,9332,2615,9332,2615,6717,72.0
5000997,2022-07-16,Milan,Designer Handbags,First-Time Buyer,Exclusive Invite,3,3646,912,10938,2736,8202,75.0
5004542,2022-07-16,New York,Designer Handbags,First-Time Buyer,Walk-in,3,3500,750,10500,2250,8250,78.6
5000812,2022-07-17,Paris,Designer Handbags,First-Time Buyer,Organic Search,1,3021,1018,3021,1018,2003,66.3
5008937,2022-07-17,Paris,Fine Jewelry,Gold,Organic Search,1,7720,1451,7720,1451,6269,81.2
5005358,2022-07-17,New York,Fine Jewelry,Silver,Organic Search,1,7955,2529,7955,2529,5426,68.2
5008321,2022-07-17,Milan,Luxury Watches,Silver,Exclusive Invite,1,12823,4417,12823,4417,8406,65.6
5008540,2022-07-17,New York,Luxury Watches,Silver,Exclusive Invite,1,12265,2094,12265,2094,10171,82.9
5007666,2022-07-17,Paris,Designer Handbags,First-Time Buyer,Paid Social,1,3247,1099,3247,1099,2148,66.2
5009430,2022-07-17,Milan,Luxury Watches,First-Time Buyer,Organic Search,1,12091,2965,12091,2965,9126,75.5
5001682,2022-07-17,Paris,Luxury Watches,Silver,Organic Search,2,12882,2161,25764,4322,21442,83.2
5008070,2022-07-17,Milan,Luxury Watches,Silver,Organic Search,1,12656,2046,12656,2046,10610,83.8
5004352,2022-07-17,New York,Luxury Watches,Gold,Exclusive Invite,3,12026,4161,36078,12483,23595,65.4
5001559,2022-07-17,Paris,Haute Fragrance,Silver,Organic Search,1,398,127,398,127,271,68.1
5009571,2022-07-17,Tokyo,Designer Handbags,Silver,Paid Social,1,3470,897,3470,897,2573,74.1
5002306,2022-07-18,Paris,Luxury Watches,Gold,Organic Search,1,12813,3968,12813,3968,8845,69.0
5007880,2022-07-18,Dubai,Luxury Watches,First-Time Buyer,Paid Social,1,14571,4637,14571,4637,9934,68.2
5006434,2022-07-18,Paris,Luxury Watches,Silver,Walk-in,1,14915,2389,14915,2389,12526,84.0
5007283,2022-07-18,New York,Haute Fragrance,Gold,Paid Social,1,330,58,330,58,272,82.4
5006013,2022-07-18,Tokyo,Fine Jewelry,Silver,Organic Search,2,8125,2110,16250,4220,12030,74.0
5000184,2022-07-18,Dubai,Luxury Watches,First-Time Buyer,Exclusive Invite,1,11512,2878,11512,2878,8634,75.0
5004720,2022-07-18,New York,Designer Handbags,Silver,Exclusive Invite,3,3604,1242,10812,3726,7086,65.5
5004509,2022-07-18,Tokyo,Haute Fragrance,Gold,Organic Search,1,344,96,344,96,248,72.1
5004553,2022-07-18,Milan,Fine Jewelry,Gold,Paid Social,1,10146,1544,10146,1544,8602,84.8
5008149,2022-07-18,Tokyo,Designer Handbags,Silver,Organic Search,1,3603,956,3603,956,2647,73.5
5009635,2022-07-18,Paris,Luxury Watches,Silver,Walk-in,1,11310,2764,11310,2764,8546,75.6
5004684,2022-07-19,Milan,Haute Fragrance,First-Time Buyer,Walk-in,1,365,81,365,81,284,77.8
5000489,2022-07-19,New York,Luxury Watches,Gold,Paid Social,1,13785,2510,13785,2510,11275,81.8
5009051,2022-07-19,Paris,Luxury Watches,First-Time Buyer,Walk-in,1,11776,2608,11776,2608,9168,77.9
5004106,2022-07-19,New York,Fine Jewelry,First-Time Buyer,Paid Social,1,9207,1804,9207,1804,7403,80.4
5006922,2022-07-19,Tokyo,Fine Jewelry,Platinum (VIP),Organic Search,2,9357,2835,18714,5670,13044,69.7
5007182,2022-07-19,Paris,Luxury Watches,First-Time Buyer,Walk-in,3,11651,4012,34953,12036,22917,65.6
5000624,2022-07-19,Milan,Haute Fragrance,Platinum (VIP),Paid Social,1,318,85,318,85,233,73.3
5005072,2022-07-19,Paris,Fine Jewelry,Silver,Exclusive Invite,1,8383,1668,8383,1668,6715,80.1
5008195,2022-07-19,Dubai,Designer Handbags,Silver,Exclusive Invite,1,3464,1072,3464,1072,2392,69.1
5001390,2022-07-19,New York,Designer Handbags,Silver,Organic Search,1,3195,528,3195,528,2667,83.5
5002862,2022-07-20,Tokyo,Haute Fragrance,Silver,Paid Social,1,344,85,344,85,259,75.3
5009728,2022-07-20,Milan,Luxury Watches,First-Time Buyer,Organic Search,1,11637,1746,11637,1746,9891,85.0
5005428,2022-07-20,Milan,Luxury Watches,Silver,Organic Search,1,12602,1906,12602,1906,10696,84.9
5004812,2022-07-20,New York,Designer Handbags,Gold,Paid Social,1,3547,868,3547,868,2679,75.5
5009332,2022-07-20,New York,Luxury Watches,First-Time Buyer,Paid Social,2,14576,5023,29152,10046,19106,65.5
5007853,2022-07-20,New York,Haute Fragrance,Gold,Walk-in,1,388,126,388,126,262,67.5
5006361,2022-07-20,Paris,Luxury Watches,Silver,Exclusive Invite,1,11835,1953,11835,1953,9882,83.5
5003619,2022-07-20,New York,Designer Handbags,Gold,Organic Search,1,3216,1105,3216,1105,2111,65.6
5006145,2022-07-20,Paris,Designer Handbags,Silver,Walk-in,1,3409,829,3409,829,2580,75.7
5008865,2022-07-20,New York,Designer Handbags,Gold,Organic Search,1,2978,931,2978,931,2047,68.7
5008260,2022-07-20,Dubai,Designer Handbags,Gold,Walk-in,1,3317,532,3317,532,2785,84.0
5001317,2022-07-20,Dubai,Designer Handbags,Silver,Organic Search,1,3498,531,3498,531,2967,84.8
5004182,2022-07-20,Dubai,Fine Jewelry,First-Time Buyer,Paid Social,1,7763,1646,7763,1646,6117,78.8
5006764,2022-07-20,Dubai,Luxury Watches,Platinum (VIP),Paid Social,1,14866,2365,14866,2365,12501,84.1
5004152,2022-07-20,New York,Designer Handbags,Gold,Walk-in,1,3444,774,3444,774,2670,77.5
5004055,2022-07-20,Dubai,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3822,832,3822,832,2990,78.2
5008214,2022-07-20,New York,Haute Fragrance,Silver,Walk-in,1,395,125,395,125,270,68.4
5009786,2022-07-21,Dubai,Luxury Watches,First-Time Buyer,Paid Social,3,13540,2704,40620,8112,32508,80.0
5003281,2022-07-21,Milan,Fine Jewelry,First-Time Buyer,Walk-in,1,8609,2553,8609,2553,6056,70.3
5009141,2022-07-21,New York,Fine Jewelry,Silver,Organic Search,1,10017,1948,10017,1948,8069,80.6
5009625,2022-07-21,Milan,Haute Fragrance,First-Time Buyer,Organic Search,1,342,60,342,60,282,82.5
5003270,2022-07-21,New York,Luxury Watches,Gold,Walk-in,1,13000,3259,13000,3259,9741,74.9
5009395,2022-07-21,Tokyo,Luxury Watches,Silver,Paid Social,1,12760,4404,12760,4404,8356,65.5
5005803,2022-07-21,New York,Designer Handbags,First-Time Buyer,Walk-in,2,3320,553,6640,1106,5534,83.3
5007815,2022-07-21,Milan,Fine Jewelry,First-Time Buyer,Paid Social,1,8407,1920,8407,1920,6487,77.2
5002052,2022-07-21,Paris,Designer Handbags,Silver,Organic Search,1,2911,965,2911,965,1946,66.8
5003364,2022-07-21,Tokyo,Haute Fragrance,Silver,Organic Search,1,352,80,352,80,272,77.3
5006290,2022-07-22,New York,Haute Fragrance,Platinum (VIP),Organic Search,1,413,136,413,136,277,67.1
5005600,2022-07-22,New York,Designer Handbags,Silver,Exclusive Invite,1,3652,577,3652,577,3075,84.2
5004846,2022-07-22,Tokyo,Designer Handbags,Gold,Exclusive Invite,1,2917,560,2917,560,2357,80.8
5007586,2022-07-22,New York,Luxury Watches,Silver,Paid Social,1,13743,3883,13743,3883,9860,71.7
5007760,2022-07-22,Paris,Haute Fragrance,First-Time Buyer,Organic Search,1,382,73,382,73,309,80.9
5004535,2022-07-22,Paris,Haute Fragrance,First-Time Buyer,Organic Search,1,327,100,327,100,227,69.4
5001851,2022-07-22,New York,Luxury Watches,Gold,Organic Search,3,12895,2491,38685,7473,31212,80.7
5006523,2022-07-22,New York,Haute Fragrance,Silver,Organic Search,1,386,123,386,123,263,68.1
5005374,2022-07-22,Tokyo,Designer Handbags,First-Time Buyer,Exclusive Invite,1,3786,858,3786,858,2928,77.3
5005891,2022-07-22,Paris,Designer Handbags,Platinum (VIP),Organic Search,1,3134,586,3134,586,2548,81.3
5002891,2022-07-22,Milan,Fine Jewelry,Silver,Organic Search,1,8976,2447,8976,2447,6529,72.7
5008817,2022-07-22,New York,Haute Fragrance,First-Time Buyer,Walk-in,1,339,68,339,68,271,79.9
5002702,2022-07-22,New York,Haute Fragrance,Gold,Organic Search,1,348,105,348,105,243,69.8
5000725,2022-07-23,Dubai,Haute Fragrance,Gold,Paid Social,1,360,103,360,103,257,71.4
5005416,2022-07-23,New York,Fine Jewelry,First-Time Buyer,Organic Search,1,9227,1605,9227,1605,7622,82.6
5008876,2022-07-23,Paris,Haute Fragrance,Silver,Paid Social,2,416,124,832,248,584,70.2
5009596,2022-07-23,Paris,Haute Fragrance,Gold,Organic Search,1,348,113,348,113,235,67.5
5008995,2022-07-23,Tokyo,Designer Handbags,First-Time Buyer,Walk-in,1,3412,1072,3412,1072,2340,68.6
5009091,2022-07-23,Paris,Luxury Watches,Gold,Exclusive Invite,1,12865,3320,12865,3320,9545,74.2
5002294,2022-07-23,Dubai,Fine Jewelry,Silver,Walk-in,1,8785,2698,8785,2698,6087,69.3
5005296,2022-07-23,Tokyo,Luxury Watches,Platinum (VIP),Walk-in,1,13594,2105,13594,2105,11489,84.5
5001208,2022-07-23,Paris,Designer Handbags,Silver,Walk-in,1,3057,979,3057,979,2078,68.0
5003412,2022-07-23,Milan,Fine Jewelry,Gold,Organic Search,1,7939,1444,7939,1444,6495,81.8
5004750,2022-07-23,Paris,Designer Handbags,Platinum (VIP),Paid Social,1,2936,549,2936,549,2387,81.3
5000034,2022-07-23,New York,Designer Handbags,Gold,Organic Search,1,3131,893,3131,893,2238,71.5
5008163,2022-07-23,New York,Luxury Watches,First-Time Buyer,Organic Search,1,13109,4268,13109,4268,8841,67.4
5002307,2022-07-23,New York,Designer Handbags,Silver,Exclusive Invite,1,3536,765,3536,765,2771,78.4
5005743,2022-07-23,New York,Haute Fragrance,First-Time Buyer,Organic Search,2,378,115,756,230,526,69.6
5007223,2022-07-24,New York,Designer Handbags,Silver,Exclusive Invite,1,3781,995,3781,995,2786,73.7
5003242,2022-07-24,Paris,Haute Fragrance,Gold,Exclusive Invite,1,382,101,382,101,281,73.6
5000119,2022-07-24,Dubai,Designer Handbags,Gold,Exclusive Invite,3,3549,1210,10647,3630,7017,65.9
5004730,2022-07-24,New York,Designer Handbags,Silver,Organic Search,1,2911,805,2911,805,2106,72.3
5005456,2022-07-24,Dubai,Designer Handbags,First-Time Buyer,Organic Search,1,3658,763,3658,763,2895,79.1
5003415,2022-07-24,New York,Fine Jewelry,First-Time Buyer,Exclusive Invite,1,10184,3249,10184,3249,6935,68.1
5007012,2022-07-24,Paris,Fine Jewelry,First-Time Buyer,Paid Social,1,9241,2012,9241,2012,7229,78.2
5009429,2022-07-24,Paris,Haute Fragrance,Silver,Paid Social,1,377,70,377,70,307,81.4
5009628,2022-07-24,Dubai,Designer Handbags,First-Time Buyer,Paid Social,1,3812,874,3812,874,2938,77.1
5006104,2022-07-24,New York,Designer Handbags,First-Time Buyer,Organic Search,1,3815,674,3815,674,3141,82.3
5001724,2022-07-24,Tokyo,Luxury Watches,Gold,Walk-in,1,13681,4680,13681,4680,9001,65.8
